cid,isosmiles,canonicalsmiles
50997002,[2H]C1=C(C(=C(N=C1[2H])[2H])C2=NC(=NC=C2)NC3=C(C(=C(C(=C3[2H])C(=O)NC4=CC(=CC(=C4)C(F)(F)F)N5C=C(N=C5)C([2H])([2H])[2H])[2H])[2H])C([2H])([2H])[2H])[2H],CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
56961508,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)N(C4=NC=CC(=N4)C5=CN=CC=C5)C(=O)OC(C)(C)C,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)N(C4=NC=CC(=N4)C5=CN=CC=C5)C(=O)OC(C)(C)C
50996297,[2H]C1=C(C(=C(N=C1[2H])[2H])C2=NC(=NC(=C2[2H])[2H])NC3=C(C=CC(=C3)C(=O)NC4=CC(=CC(=C4)C(F)(F)F)N5C=C(N=C5)C)C([2H])([2H])[2H])[2H],CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
118516409,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC=C2)N3C=CN=C3)NC4=NC=CC(=N4)C5=CN=CC=C5,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC=C2)N3C=CN=C3)NC4=NC=CC(=N4)C5=CN=CC=C5
149258337,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CCCN=C5,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CCCN=C5
50996827,[2H]C1=C(C(=C(N=C1[2H])[2H])C2=NC(=NC=C2)NC3=C(C(=C(C(=C3[2H])C(=O)NC4=CC(=CC(=C4)C(F)(F)F)N5C(=C(N=C5[2H])C)[2H])[2H])[2H])C([2H])([2H])[2H])[2H],CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
78426686,[2H]C1=C(C(=C(N=C1[2H])[2H])C2=NC(=NC(=C2[2H])[2H])NC3=C(C=CC(=C3)C(=O)NC4=CC(=CC(=C4)C(F)(F)F)N5C(=C(N=C5[2H])C)[2H])C)[2H],CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
50996645,[2H]C1=C(C(=C(C(=C1C(=O)NC2=C(C(=C(C(=C2[2H])C(F)(F)F)[2H])N3C=C(N=C3)C([2H])([2H])[2H])[2H])[2H])NC4=NC(=C(C(=N4)C5=CN=CC=C5)[2H])[2H])C([2H])([2H])[2H])[2H],CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
134515558,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CC#CN=C5,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CC#CN=C5
11432537,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=CN=C3C)NC4=NC=CC(=N4)C5=CN=CC=C5,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=CN=C3C)NC4=NC=CC(=N4)C5=CN=CC=C5
146258605,C1COCCC1CNC2=C(C=C(C=C2)SNC(=O)C3=C(C=C(C=C3)N4CCN(CC4)CC5=C(CC6(CC5)COC6)C7=CC=C(C=C7)Cl)OC8=CN=C9C(=C8)C=CN9)[N+](=O)[O-],C1COCCC1CNC2=C(C=C(C=C2)SNC(=O)C3=C(C=C(C=C3)N4CCN(CC4)CC5=C(CC6(CC5)COC6)C7=CC=C(C=C7)Cl)OC8=CN=C9C(=C8)C=CN9)[N+](=O)[O-]
134231313,C1CC2(C1)CCC(=C(C2)C3=CC=C(C=C3)Cl)CN4CCN(CC4)C5=CC(=C(C=C5)C(=O)NS(=O)(=O)C6=C(C(=C(C=C6)NCC7COCCO7)[N+](=O)[O-])F)OC8=CN=C9C(=C8)C=CN9,C1CC2(C1)CCC(=C(C2)C3=CC=C(C=C3)Cl)CN4CCN(CC4)C5=CC(=C(C=C5)C(=O)NS(=O)(=O)C6=C(C(=C(C=C6)NCC7COCCO7)[N+](=O)[O-])F)OC8=CN=C9C(=C8)C=CN9
165172308,CC1=CC[C@@H]2C[C@H]1[C@@H](N(C2)CC3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C9=CC=C(C=C9)Cl,CC1=CCC2CC1C(N(C2)CC3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C9=CC=C(C=C9)Cl
142622529,CC1(CCC(=C(C1)C23CC(C2)(C3)Cl)CN4CCN(CC4)C5=CC(=C(C=C5)C(=O)NS(=O)(=O)C6=C=C=C(C(=C6)[N+](=O)[O-])NCC7CC8(C7)CCOCC8)OC9=CN=C1C(=C9)C=CN1)C,CC1(CCC(=C(C1)C23CC(C2)(C3)Cl)CN4CCN(CC4)C5=CC(=C(C=C5)C(=O)NS(=O)(=O)C6=C=C=C(C(=C6)[N+](=O)[O-])NCC7CC8(C7)CCOCC8)OC9=CN=C1C(=C9)C=CN1)C
146492150,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C6C(=C5)OC[C@H](N6)COC)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C6C(=C5)OCC(N6)COC)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
146248790,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCS(=NC#N)(=O)CC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCS(=NC#N)(=O)CC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
146458345,[2H]C([2H])(C1CCOCC1)NC2=C(C=C(C=C2)S(=O)(=O)NC(=O)C3=C(C=C(C=C3)N4CCN(CC4)CC5=C(CC(CC5)(C)C)C6=CC=C(C=C6)Cl)OC7=CN=C8C(=C7)C=CN8)[N+](=O)[O-],CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
156308137,CC1(CCC(=C[C@@H](C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCCCC6)N(O)O)OC7=CN=C8C(=C7)C=CN8)C,CC1(CCC(=CC(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCCCC6)N(O)O)OC7=CN=C8C(=C7)C=CN8)C
137356468,C1CC2(C1)CCC(=C(C2)C3=CC=C(C=C3)Cl)CN4CCN(CC4)C5=CC(=C(C=C5)C(=O)NS(=O)(=O)C6=C(C=C(C(=C6)[N+](=O)[O-])NC[C@H]7COCCO7)F)OC8=CN=C9C(=C8)C=CN9,C1CC2(C1)CCC(=C(C2)C3=CC=C(C=C3)Cl)CN4CCN(CC4)C5=CC(=C(C=C5)C(=O)NS(=O)(=O)C6=C(C=C(C(=C6)[N+](=O)[O-])NCC7COCCO7)F)OC8=CN=C9C(=C8)C=CN9
145388246,CC.CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NSC5=CC(=C(C=C5)NCC6CCN(CC6)C)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CC.CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NSC5=CC(=C(C=C5)NCC6CCN(CC6)C)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
118494734,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)F)C7=CC=C(C=C7)Cl)C,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)F)C7=CC=C(C=C7)Cl)C
139331527,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCNC)CSC5=CC=CC=C5)S(=O)(=O)C(F)(F)F)C6=CC=C(C=C6)Cl)C,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCNC)CSC5=CC=CC=C5)S(=O)(=O)C(F)(F)F)C6=CC=C(C=C6)Cl)C
155047578,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CN8CCN(CC8)C(=O)O,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CN8CCN(CC8)C(=O)O
162620528,C/C=S(\C1=CC(=C(C=C1)N[C@H](CCN2CCOCC2)CSC3=CC=CC=C3)SC(F)(F)F)/NC(=O)C4=CC=C(C=C4)N5CCN(CC5)CC6=C(CCC(C6)(C)C)C7=CC=C(C=C7)Cl,CC=S(C1=CC(=C(C=C1)NC(CCN2CCOCC2)CSC3=CC=CC=C3)SC(F)(F)F)NC(=O)C4=CC=C(C=C4)N5CCN(CC5)CC6=C(CCC(C6)(C)C)C7=CC=C(C=C7)Cl
131976617,C[C@H]1COCCN1CC[C@H](CSC2=CC=CC=C2)NC3=C(C=C(C=C3)S(=O)(=O)NC(=O)C4=CC=C(C=C4)NCCNCC5=C(CCCC5)C6=CC=C(C=C6)Cl)S(=O)(=O)C(F)(F)F,CC1COCCN1CCC(CSC2=CC=CC=C2)NC3=C(C=C(C=C3)S(=O)(=O)NC(=O)C4=CC=C(C=C4)NCCNCC5=C(CCCC5)C6=CC=C(C=C6)Cl)S(=O)(=O)C(F)(F)F
163917115,C[C@H](C1CCN(CC1)C2=CC=C(C=C2)C(=O)NS(=O)(=O)C3=CC(=C(C=C3)N[C@H](CCN4CCOCC4)CSC5=CC=CC=C5)S(=O)(=O)C(F)(F)F)C6=CC=CC=C6C7=CC=C(C=C7)Cl,CC(C1CCN(CC1)C2=CC=C(C=C2)C(=O)NS(=O)(=O)C3=CC(=C(C=C3)NC(CCN4CCOCC4)CSC5=CC=CC=C5)S(=O)(=O)C(F)(F)F)C6=CC=CC=C6C7=CC=C(C=C7)Cl
138467296,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4N)NC(CCCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4N)NC(CCCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C
154679026,C[C@]1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CNC(=O)OC(C)(C)C,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CNC(=O)OC(C)(C)C
166998169,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C
144593770,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NSC4=CC(=C(C=C4)NCCCN5CCOCC5)S(=O)(=O)C(F)(F)F)C6=CC=C(C=C6)Cl)C,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NSC4=CC(=C(C=C4)NCCCN5CCOCC5)S(=O)(=O)C(F)(F)F)C6=CC=C(C=C6)Cl)C
135407460,CC1=C(SC=C1)CN=C2NC(=O)/C(=C/C3=CC4=C(C=C3)N=CC=C4)/S2,CC1=C(SC=C1)CN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
136152785,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCCC4=CC=CS4)S3)N=C1,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCCC4=CC=CS4)S3)N=C1
137212781,C/C(=C/1\C(=O)NC(=NCC2=CC=CS2)S1)/C3=CC4=C(C=C3)N=CC=C4,CC(=C1C(=O)NC(=NCC2=CC=CS2)S1)C3=CC4=C(C=C3)N=CC=C4
137238354,C1=CC=C(C=C1)N=C2NC(=O)C(=CC3=CC4=C(C=CN=C4C=C3)C5=CC=CS5)S2,C1=CC=C(C=C1)N=C2NC(=O)C(=CC3=CC4=C(C=CN=C4C=C3)C5=CC=CS5)S2
135950088,CN(CC1=CC=CS1)/N=C/2\NC(=O)/C(=C/C3=CC4=C(C=C3)N=CC=C4)/S2,CN(CC1=CC=CS1)N=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
136652337,CC(C1=CC=CS1)N=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2,CC(C1=CC=CS1)N=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
122540124,CN(C1=CC=CS1)C2=NC(=O)/C(=C\C3=CC4=C(C=C3)N=CC=C4)/S2,CN(C1=CC=CS1)C2=NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
135949404,C1=CC=C(C=C1)N=C2NC(=O)/C(=C\C3=CC4=C(C=CN=C4C=C3)C5=CC=CS5)/S2,C1=CC=C(C=C1)N=C2NC(=O)C(=CC3=CC4=C(C=CN=C4C=C3)C5=CC=CS5)S2
136240579,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1
135508276,CC(C1=CC=CS1)N=C2NC(=O)/C(=C/C3=CC4=C(C=C3)N=CC=C4)/S2,CC(C1=CC=CS1)N=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
145041155,CCCN1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCC6,CCCN1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCC6
89799604,C[C@@H]1CNC(CN1C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCC6)C,CC1CNC(CN1C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCC6)C
58016006,CC1=C(N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)N(C)C,CC1=C(N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)N(C)C
67375905,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CC6CCC(C5)N6,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CC6CCC(C5)N6
139373675,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCCCC5,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCCCC5
156532047,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCN3)NC4=NC=C(C=C4)N5CCNCC5,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCN3)NC4=NC=C(C=C4)N5CCNCC5
155426517,CCCN(CC)C1=CN=C(C=C1)NC2=NC=C3C=C(N(C3=N2)C4CCCC4)C(=O)N(C)C,CCCN(CC)C1=CN=C(C=C1)NC2=NC=C3C=C(N(C3=N2)C4CCCC4)C(=O)N(C)C
143943799,CCN1CCN(C[C@H]1C)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C,CCN1CCN(CC1C)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C
144708287,CCCN1CCN(C[C@@H]1C)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCC6,CCCN1CCN(CC1C)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCC6
44819128,CCN1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C,CCN1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C
10022581,C1=CC(=C(C=C1O)Cl)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O,C1=CC(=C(C=C1O)Cl)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O
11740418,C1=CC(=C(C(=C1)O)Cl)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O,C1=CC(=C(C(=C1)O)Cl)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O
21980730,CNCCCCC1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=CC=C5Cl)Cl,CNCCCCC1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=CC=C5Cl)Cl
46905996,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=C(C=C5)Cl)Cl,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=C(C=C5)Cl)Cl
11844224,C1=CC(=C(C=C1[N+](=O)[O-])C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl,C1=CC(=C(C=C1[N+](=O)[O-])C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl
10453390,C1=CC(=C(C(=C1)Cl)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl,C1=CC(=C(C(=C1)Cl)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl
10319524,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=C(C=C5Cl)O)Cl,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=C(C=C5Cl)O)Cl
21980522,CNCCCCC1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=CC=CC=C5Cl,CNCCCCC1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=CC=CC=C5Cl
11740347,C1=CC(=C(C=C1N)Cl)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O,C1=CC(=C(C=C1N)Cl)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O
10431859,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=CC(=C5Cl)O)Cl,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=CC(=C5Cl)O)Cl
144362952,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)CC)OC)C,CCC1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)CC)OC)C
117740872,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(C(C5)I)C)OC)C,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(C(C5)I)C)OC)C
145972845,C[C@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,CC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C
156882465,[HH].CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C=O)OC)C,[HH].CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C=O)OC)C
162239921,CC[C@@H]1C(=C)CC2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC,CCC1C(=C)CC2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC
166167912,CCCCCCCN1CCN(CC1)CCNC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N([C@H](C(=O)N4C)CC)C(C)C)OC,CCCCCCCN1CCN(CC1)CCNC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(C(C(=O)N4C)CC)C(C)C)OC
156883126,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NCCC#C)OC)C,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NCCC#C)OC)C
145208002,CC[C@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)I)OC)C,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)I)OC)C
69165347,CCN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(N(C(=O)N4C)CC)C5CCCC5)OC,CCN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(N(C(=O)N4C)CC)C5CCCC5)OC
44466421,CCC1C(=O)N(C2=CN=C(N=C2N1NC)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C,CCC1C(=O)N(C2=CN=C(N=C2N1NC)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C
122705889,C1C[C@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N.Cl,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N.Cl
70686798,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC=CC=C3F)NC(=O)N.Cl,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC=CC=C3F)NC(=O)N.Cl
67077172,CC(=O)NC1=CC=CC(=C1)C2=CC(=C(S2)C(=O)N[C@H]3CCCNC3)NC(=O)N,CC(=O)NC1=CC=CC(=C1)C2=CC(=C(S2)C(=O)NC3CCCNC3)NC(=O)N
67077341,CC(=O)NCC1=CC=C(C=C1)C2=CC(=C(S2)C(=O)N[C@H]3CCCNC3)NC(=O)N,CC(=O)NCC1=CC=C(C=C1)C2=CC(=C(S2)C(=O)NC3CCCNC3)NC(=O)N
11394881,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=C(C=C3)F)F)NC(=O)N,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=C(C=C3)F)F)NC(=O)N
