cid,isosmiles,canonicalsmiles
142486467,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)C)OC,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)C)OC
157471559,CC1CC(CN(C1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC)C,CC1CC(CN(C1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC)C
69044527,C[N+]1(CCNCC1)C2=CC=CC=C2C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,C[N+]1(CCNCC1)C2=CC=CC=C2C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
157119297,[HH].C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,[HH].CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
66589719,COC1=CC(=CC(=C1)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CCO)OC,COC1=CC(=CC(=C1)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CCO)OC
51039095,C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
155282476,CCC1=CC(=CC(=C1)OC)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4C[C@H](N[C@H](C4)C)C,CCC1=CC(=CC(=C1)OC)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4CC(NC(C4)C)C
86972687,CC1=NN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,CC1=NN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
16731723,CC1=NC(=CC=C1)C2=C(N=C(N2)NC(=O)C)C3=CC4=C(C=C3)OCO4,CC1=NC(=CC=C1)C2=C(N=C(N2)NC(=O)C)C3=CC4=C(C=C3)OCO4
141137460,CC1=NC(=CC=C1)C2=C(N=C(N2)C3=CC=CC=C3)C4=CC5=C(C=C4)OCO5,CC1=NC(=CC=C1)C2=C(N=C(N2)C3=CC=CC=C3)C4=CC5=C(C=C4)OCO5
16731726,CCC1=NC(=CC=C1)C2=C(N=C(N2)C(OC)OC)C3=CC4=C(C=C3)OCO4,CCC1=NC(=CC=C1)C2=C(N=C(N2)C(OC)OC)C3=CC4=C(C=C3)OCO4
91116966,CC1=NC(=CC=C1)C2=C(N=C(N2)C3CCCCC3)C4=CC5=C(C=C4)OCO5,CC1=NC(=CC=C1)C2=C(N=C(N2)C3CCCCC3)C4=CC5=C(C=C4)OCO5
56924523,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4.O.Cl,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4.O.Cl
138488032,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=C4C(=CC=C3)OCO4.Cl,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=C4C(=CC=C3)OCO4.Cl
70813585,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=C4C(=CC=C3)OCO4,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=C4C(=CC=C3)OCO4
10291404,CC1=NC(=CC=C1)C2=C(N=C(N2)/C=C/C(=O)N)C3=CC4=C(C=C3)OCO4,CC1=NC(=CC=C1)C2=C(N=C(N2)C=CC(=O)N)C3=CC4=C(C=C3)OCO4
16079009,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4.Cl,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4.Cl
59095650,CC1=NC(=CC=C1)C2=C(N=C(N2)C(=O)C)C3=CC4=C(C=C3)OCO4,CC1=NC(=CC=C1)C2=C(N=C(N2)C(=O)C)C3=CC4=C(C=C3)OCO4
71751475,[2H]C([2H])([2H])C(C([2H])([2H])[2H])(C([2H])([2H])[2H])NC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCCN(CC)CC)C3=CC(=CC(=C3)OC)OC,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
139501792,CCN(CC)CCCCCC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,CCN(CC)CCCCCC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
141583379,CNCCCNC1=C(C=C2C=NC(=NC2=N1)N)C3=CC(=CC(=C3)OC)OC,CNCCCNC1=C(C=C2C=NC(=NC2=N1)N)C3=CC(=CC(=C3)OC)OC
86713615,CCN(CC)CCCCN(C1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C)C(=O)C=C,CCN(CC)CCCCN(C1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C)C(=O)C=C
164788049,CCCCN1CCN(CC1)CCCNC2=NC3=NC(=C(C=C3C=N2)C4=CC(=CC(=C4)OC)OC)NC(=O)NC(C)(C)C,CCCCN1CCN(CC1)CCCNC2=NC3=NC(=C(C=C3C=N2)C4=CC(=CC(=C4)OC)OC)NC(=O)NC(C)(C)C
164788066,CC(C)N1CCN(CC1)CCCNC2=NC3=NC(=C(C=C3C=N2)C4=CC(=CC(=C4)OC)OC)NC(=O)NC(C)(C)C,CC(C)N1CCN(CC1)CCCNC2=NC3=NC(=C(C=C3C=N2)C4=CC(=CC(=C4)OC)OC)NC(=O)NC(C)(C)C
59871637,CNC(=O)NC1=C(C=C2C=NC(=NC2=N1)N(C)C)C3=CC(=CC(=C3)OC)OC,CNC(=O)NC1=C(C=C2C=NC(=NC2=N1)N(C)C)C3=CC(=CC(=C3)OC)OC
5330169,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCO)C3=CC(=CC(=C3)OC)OC,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCO)C3=CC(=CC(=C3)OC)OC
134239953,CCC(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,CCC(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
140146597,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCCN(C)C)C3=CC(=CC(=C3)OC)OC,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCCN(C)C)C3=CC(=CC(=C3)OC)OC
134149280,CCCC1=CC(=CC=C1)NC(=O)C2=CC=CC=C2SC3=CC4=C(C=C3)C(=NN4)/C=C/C5=CC=CC=N5,CCCC1=CC(=CC=C1)NC(=O)C2=CC=CC=C2SC3=CC4=C(C=C3)C(=NN4)C=CC5=CC=CC=N5
138968140,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)NN=C3/C=C\C4=CC=CC=N4,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)NN=C3C=CC4=CC=CC=N4
90733463,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2SC3=CC4=C(C=C3)C(=NN4)C=CC5=CC=CC=N5,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2SC3=CC4=C(C=C3)C(=NN4)C=CC5=CC=CC=N5
134150999,CC1=C(C=C(C=C1)F)NC(=O)C2=CC=CC=C2SC3=CC4=C(C=C3)C(=NN4)/C=C/C5=CC=CC=N5,CC1=C(C=C(C=C1)F)NC(=O)C2=CC=CC=C2SC3=CC4=C(C=C3)C(=NN4)C=CC5=CC=CC=N5
134137011,CC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC=CC=C2SC3=CC4=C(C=C3)C(=NN4)/C=C/C5=CC=CC=N5,CC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC=CC=C2SC3=CC4=C(C=C3)C(=NN4)C=CC5=CC=CC=N5
22978316,CN(C(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4)O,CN(C(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4)O
143224184,CC1=C2C=CC(=CC2=NN1)SC3=CC=CC=C3C(=O)NC.C=CC1=CC=CC=N1,CC1=C2C=CC(=CC2=NN1)SC3=CC=CC=C3C(=O)NC.C=CC1=CC=CC=N1
134145821,CSCCNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,CSCCNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4
135880007,[2H]/C(=C(/[2H])\C1=C2C=CC(=CC2=NN1)SC3=CC=CC=C3C(=O)NC)/C4=CC=CC=N4,CNC(=O)C1=CC=CC=C1SC2=CC3=NNC(=C3C=C2)C=CC4=CC=CC=N4
134142168,CN(C)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2SC3=CC4=C(C=C3)C(=NN4)/C=C/C5=CC=CC=N5,CN(C)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2SC3=CC4=C(C=C3)C(=NN4)C=CC5=CC=CC=N5
42634614,[2H]C1CN(CC(N1C2=NC(=NC(=C2)NC3=NC=C(S3)C(=O)NC4=C(C=CC=C4Cl)C([2H])([2H])[2H])C)([2H])[2H])CC([2H])([2H])O,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
147616224,CCC1=NC(=CC(=N1)N2CCN(CC2)CCO)NC3=NC=C(S3)C(=O)NC4=C(C=CC=C4Cl)CN=C,CCC1=NC(=CC(=N1)N2CCN(CC2)CCO)NC3=NC=C(S3)C(=O)NC4=C(C=CC=C4Cl)CN=C
166780801,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCC=O,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCC=O
44608098,B(CN1CCN(CC1)C2=NC(=NC(=C2)NC3=NC=C(S3)C(=O)NC4=C(C=CC=C4Cl)C)C)(O)O,B(CN1CCN(CC1)C2=NC(=NC(=C2)NC3=NC=C(S3)C(=O)NC4=C(C=CC=C4Cl)C)C)(O)O
88570532,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOOC(C)O,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOOC(C)O
42634977,[2H]C1(C(N(C(C(N1CC([2H])([2H])O)([2H])[2H])([2H])[2H])C2=NC(=NC(=C2)NC3=NC=C(S3)C(=O)NC4=C(C=CC=C4Cl)C([2H])([2H])[2H])C)([2H])[2H])[2H],CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
16223316,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO.CS(=O)(=O)O,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO.CS(=O)(=O)O
87690549,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)S(=O)(=O)C)N4CCN(CC4)CCO,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)S(=O)(=O)C)N4CCN(CC4)CCO
123150549,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCON(C)C,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCON(C)C
11466607,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO.Cl,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO.Cl
91971527,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=NN(C=C3)C4CCNC(=O)C4)N.Cl,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=NN(C=C3)C4CCNC(=O)C4)N.Cl
117703159,CCNC1=C(C=C(C=N1)C2=CN(N=C2)C3CCN(CC3)C(=O)OC(C)(C)C)OCCC4=C(C=CC(=C4Cl)F)Cl,CCNC1=C(C=C(C=N1)C2=CN(N=C2)C3CCN(CC3)C(=O)OC(C)(C)C)OCCC4=C(C=CC(=C4Cl)F)Cl
163699069,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNC[C@@H]4O)N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4O)N
86269385,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCN(CC4)C(=O)/C=C/CN(C)C)N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCN(CC4)C(=O)C=CCN(C)C)N
123885586,CCOC1=C(N=CC(=C1)C2=CC(=C(N=C2)N)OC(C)C3=C(C=CC(=C3Cl)F)Cl)C4=CCNCC4,CCOC1=C(N=CC(=C1)C2=CC(=C(N=C2)N)OC(C)C3=C(C=CC(=C3Cl)F)Cl)C4=CCNCC4
78160488,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CC5CNCC5NC4)N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CC5CNCC5NC4)N
58659200,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CC5CCCC(C4)N5C)N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CC5CCCC(C4)N5C)N
73389213,C[C@@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=NN(C=C3)C4CCNCC4)N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=NN(C=C3)C4CCNCC4)N
77844547,[2H]C1(CC(CC(N1)([2H])[2H])N2C=C(C=N2)C3=CC(=C(N=C3)N)OC(C4=C(C=CC(=C4Cl)F)Cl)C(F)F)[2H],C1CNCCC1N2C=C(C=N2)C3=CC(=C(N=C3)N)OC(C4=C(C=CC(=C4Cl)F)Cl)C(F)F
118518428,C[C@@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CC5(C4)CCN(CC5)C(=O)OC(C)(C)C)N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CC5(C4)CCN(CC5)C(=O)OC(C)(C)C)N
66678555,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=C(C=CC5=NC=C4)C(=O)N,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=C(C=CC5=NC=C4)C(=O)N
139270770,CC1=[N+](C(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N)[O-],CC1=[N+](C(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N)[O-]
46907143,CC1=NC(=CC=C1)C2=NN(C=C2C3=CC4=C(C=C3)N=CC=C4)CC5=CC(=CC=C5)C(=O)N,CC1=NC(=CC=C1)C2=NN(C=C2C3=CC4=C(C=C3)N=CC=C4)CC5=CC(=CC=C5)C(=O)N
163250643,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=CC5=CC(=CN=C5C=C4)C(=O)NCCN,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=CC5=CC(=CN=C5C=C4)C(=O)NCCN
10090485,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N
21992723,CN(C)CCNC(=O)C1=CC2=C(C=CN=C2C=C1)C3=C4CCCN4N=C3C5=CC=CC=N5,CN(C)CCNC(=O)C1=CC2=C(C=CN=C2C=C1)C3=C4CCCN4N=C3C5=CC=CC=N5
160346059,CC1=CC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N.O,CC1=CC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N.O
146389793,CC1=NC(=CC=C1)C2=NN(C(=C2C3=CC4=C(C=CN=C4C=C3)C(=O)N)C)C,CC1=NC(=CC=C1)C2=NN(C(=C2C3=CC4=C(C=CN=C4C=C3)C(=O)N)C)C
53487986,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)NC,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)NC
9969387,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=C(C=CC5=NC=C4)C(=O)NN,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=C(C=CC5=NC=C4)C(=O)NN
176158,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl
5327701,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC=C(C=C4)Cl,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC=C(C=C4)Cl
5327715,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC=CC=C4Cl,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC=CC=C4Cl
5327720,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=CC=C4Cl)Cl,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=CC=C4Cl)Cl
5327721,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=CC(=C4)Cl)Cl,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=CC(=C4)Cl)Cl
45269642,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=CC(=C4)Cl)Cl,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=CC(=C4)Cl)Cl
50942121,[11CH3]N1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl
117908213,C1=CC=C2C(=C1)C(=CN2)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,C1=CC=C2C(=C1)C(=CN2)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl
154025942,C1=CC=C2C(=C1)C(=CN2CCF)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,C1=CC=C2C(=C1)C(=CN2CCF)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl
46927133,CC1=NC=CC(=C1)C2=NC=C(C=C2)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,CC1=NC=CC(=C1)C2=NC=C(C=C2)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
46927131,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=CC=CC=N4,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=CC=CC=N4
155928656,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4.Cl.Cl,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4.Cl.Cl
46927437,CC1=CC(=CN=C1C2=CC(=NC=C2)C(F)(F)F)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,CC1=CC(=CN=C1C2=CC(=NC=C2)C(F)(F)F)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
46927364,CC1=CC(=CN=C1C2=CC(=NC=C2)F)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,CC1=CC(=CN=C1C2=CC(=NC=C2)F)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
139334511,CC1C(C(=NC=C1CC(=O)NC2=NC=C(C=C2)C3=NC=CN=C3)C4=CC(=NC=C4)C)C,CC1C(C(=NC=C1CC(=O)NC2=NC=C(C=C2)C3=NC=CN=C3)C4=CC(=NC=C4)C)C
46926973,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
58447718,CCC(=O)N1CCN(CC1)C2=CN=C(C=C2)NC(=O)CC3=CN=C(C(=C3)C)C4=CC(=NC=C4)C,CCC(=O)N1CCN(CC1)C2=CN=C(C=C2)NC(=O)CC3=CN=C(C(=C3)C)C4=CC(=NC=C4)C
118021026,CC1=C(C=CC(=N1)C2=CN=NC=C2)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,CC1=C(C=CC(=N1)C2=CN=NC=C2)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
58447803,CC1=CC(=CN=C1C2=CC=NC=C2)CC(=O)NC3=NC=C(C=C3)C4=CC=CC=N4,CC1=CC(=CN=C1C2=CC=NC=C2)CC(=O)NC3=NC=C(C=C3)C4=CC=CC=N4
68043163,CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)OC)C5=CC=C(C=C5)Cl,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)OC)C5=CC=C(C=C5)Cl
57402034,CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@@H]([C@@H](N2C(=O)NCC(=O)N3CCOCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)NCC(=O)N3CCOCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl
22721057,CCCOC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,CCCOC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl
66978966,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)NCCN3CCOCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl.Cl,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)NCCN3CCOCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl.Cl
118880882,CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@@H]([C@@H](N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC=CC=C5Cl,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC=CC=C5Cl
118880868,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)F,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)F
118880867,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)OC,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)OC
86272672,CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC(=C(C=C5)Cl)Cl,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNC(=O)C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC(=C(C=C5)Cl)Cl
22721056,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCNCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl
57391563,CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@@H]([C@@H](N2C(=O)NCC(=O)N3CCCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,CC(C)OC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)NCC(=O)N3CCCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl
